temperature,vibration,rotation_speed,voltage,current,pressure,noise_level,efficiency,load_val,torque,maintenance_level,operating_mode,cooling_type,sensor_status,class_cat
77.0530078155892,1.93717364299596,1566.52313551272,219.880583757173,17.4796882522373,NaN,73.5759796256059,0.671660430992883,55.6300704572109,95.6175552285578,Low,Overload,Air,Warning,ElectricalFailure
NaN,3.59101959722466,1400.29575852456,230.554710439483,11.9260418549766,NaN,78.2875386813369,NaN,NaN,NaN,,Idle,Air,OK,MechanicalFailure
73.7100468138511,2.29525421361473,1436.62260837217,229.954222147605,10.7097397196613,5.79172756559946,84.0826730078389,0.767698955883046,58.1886462410409,144.327427436721,Medium,Overload,Oil,OK,
67.2869458145353,1.29697466808291,1556.7562832787,228.759090721234,9.4622413199046,5.60722293390875,66.3110182940037,0.898741866617916,55.0384311887472,103.325213886453,High,Overload,Air,OK,Normal
61.5326926299158,0.822595996827247,1631.0192098342,232.511338550064,9.42937350611658,4.83813542418854,65.9290924605498,0.912165867822846,49.9702071781809,98.5633163052531,Medium,Idle,Air,,Normal
72.2182879699906,1.40526996385416,1286.78353719064,215.32745532473,14.7949994413642,5.41133073819694,72.1843077411673,0.7106689436354,57.9641349313901,103.940156926545,High,Normal,Oil,Warning,ElectricalFailure
70.7536223229694,1.42312186845943,1425.32368610481,218.949481507822,14.0339897578389,5.68585090802131,73.8861850902034,0.700618830794933,54.7833347906128,118.880432927664,Low,Overload,Oil,Warning,ElectricalFailure
56.085890857986,1.07318624375141,NaN,229.486705813332,10.7329741185276,4.94690880359278,64.2715644115993,NaN,63.3774897510186,90.0486819135375,Low,,Air,OK,Normal
61.1954191130516,1.80108415591481,1473.01365681569,224.26349663806,NaN,5.39920469201111,68.29990061903,0.77372444551918,52.1383801574279,97.9808271440213,Low,Idle,Oil,OK,ElectricalFailure
70.6741025603574,1.50704640947646,1657.82705603114,226.536778629432,15.8925741403396,NaN,70.7484802830967,0.71032845476194,57.7561536129772,110.457665792125,Low,Overload,Oil,OK,ElectricalFailure
73.2136390896283,1.28929606320762,1442.02302182358,222.438372379817,16.548920862789,NaN,73.6902772902812,0.784278459140672,55.5996674816854,106.993036287232,Medium,Overload,Air,OK,ElectricalFailure
59.3053808564258,0.875869759076447,1589.54765442563,226.649614037544,9.23284449960445,5.01701904581443,64.4889754368198,0.863630640995376,50.8227100355333,105.377309466287,High,Normal,Air,OK,Normal
59.8639556143254,0.767491959374887,1434.7444689625,223.568636820363,10.0900727915689,4.43243674084538,63.7746202008702,0.891293273802214,48.3375517650749,103.224072951198,Medium,Normal,Oil,Warning,Normal
58.2288078506223,1.23783828830556,1473.3767343867,NaN,10.261197102415,NaN,NaN,0.892840620715469,52.6233642140047,112.734192777569,Low,,Oil,Warning,Normal
74.6913680062281,1.53004465533266,1567.3738411622,221.220277693527,15.3005705627965,5.18979970842272,69.1126226078982,0.734429079271444,59.763901028092,108.028285166517,Low,Overload,,,ElectricalFailure
60.1248347652195,0.922925234770658,1522.09181979535,233.011377426242,9.72536655225014,5.32399847199541,65.1084152764722,0.865508735211085,49.6475668116128,87.0453163975678,High,Normal,Oil,,Normal
78.6779615054944,2.33622949030166,1430.81401377663,225.47831881568,10.4523796498447,NaN,79.9920303183323,0.756021405488863,69.3601656615719,127.727117823296,Low,Overload,Air,OK,MechanicalFailure
73.3009260491676,1.61534543159104,1682.34836838135,216.342550579287,17.7900498115097,5.34319952869888,71.8514163549787,NaN,NaN,125.907084852025,Low,Overload,Air,Warning,ElectricalFailure
83.2082343720924,3.59756864020591,1387.14329480781,230.365752800996,12.1641298329691,5.74883984726146,77.9387188310509,0.708062511365189,66.0111964676955,141.79368210165,Medium,Overload,Oil,OK,MechanicalFailure
59.7435168430353,1.66628345941699,1360.90119659014,220.213478969634,15.1839288743882,4.8120778688889,69.6210767600235,NaN,NaN,114.500650662831,High,Normal,Oil,OK,ElectricalFailure
NaN,0.906428736265311,1333.60812432519,231.873838861803,8.74141419456281,5.19970864773565,68.084485378752,0.905853629567838,57.1673205634234,83.4730950253072,Medium,Overload,Air,Warning,Normal
70.3823473146954,1.35981880824291,1461.7970436309,207.376202556905,16.0795418340688,4.67134176859474,76.5294003773445,0.709763008143698,54.8923429892978,112.276959529939,Low,Normal,Oil,OK,ElectricalFailure
55.7571563665211,1.45970435539987,1531.68351418671,229.775104063389,15.7867017238569,5.31378839117279,71.8841174354182,0.663362370495726,52.0270910771038,101.533738841076,Medium,Overload,Air,Warning,ElectricalFailure
60.919312428622,1.03461032113165,NaN,225.515894676675,9.70133605605081,4.91837067441907,65.6959976647584,0.900350811931721,53.2977169926431,90.812154973773,High,Normal,Air,OK,Normal
70.5640680882031,1.67076572791777,NaN,220.661601157278,18.3217361178237,5.14359668824563,68.5122821412763,0.709257405130726,57.3169503260031,100.215231713634,Low,Idle,Air,OK,ElectricalFailure
72.2196931092283,NaN,1385.06102023268,226.348941104237,NaN,5.3137218943978,72.6823703810248,0.677033265548951,56.1611917615903,115.04843939487,Medium,Overload,Air,Warning,ElectricalFailure
73.2480909637647,1.15767180202175,1596.05418177823,228.002133236003,15.6782630407429,NaN,70.1419017937639,0.759045351462337,44.8130165797501,112.158464744374,Medium,Idle,Air,,ElectricalFailure
59.807328571378,0.91122287001077,NaN,231.045474208811,10.0880890088158,4.73847250224338,62.2238356677442,0.836309704165521,46.7371588987623,99.1822366517015,,Overload,Oil,Warning,Normal
76.2939762664547,1.5421689037822,1495.85848517308,226.56727562695,15.2049664833175,4.55192176592043,70.7168215032061,0.729926565892309,49.4484680142794,102.801855975958,Low,Normal,Air,Warning,ElectricalFailure
61.2714510655332,0.883021349784198,1442.14125269783,229.328959030474,10.8457877491838,5.38408600800946,65.1014085152963,0.882599789932225,NaN,94.4318348472435,Medium,Overload,Oil,Warning,Normal
78.5841035558941,3.57101959225127,1608.91443429404,225.849004625574,11.0831763530873,6.78372556196416,80.5322258125481,0.767761409947745,68.055063620546,139.268940720798,High,Normal,,OK,MechanicalFailure
70.5591118434525,1.81837386999883,1548.06989967911,NaN,16.2331655646352,5.59804315125799,70.5065653166971,0.704918615254695,60.6160328190778,108.632349044087,,Idle,Oil,Warning,ElectricalFailure
58.478029191219,1.36295922936295,1550.82415991352,230.669862448145,10.7618647566543,5.42746709329758,65.6274883299302,0.88974341953261,50.5322795428507,86.493851063475,High,Idle,Oil,Warning,Normal
59.2560118924001,0.989199756944201,1526.9106516471,232.39588634757,10.1080431869803,NaN,65.6345009860849,NaN,49.9604339702963,96.7114234883087,Low,,Air,OK,Normal
57.3387366164239,0.828497744314933,1482.34475765893,229.75405322139,10.7771480561947,4.95645514570171,66.9967427359852,0.865407271828386,55.7080927978202,104.064511998415,High,Normal,Oil,OK,Normal
62.3752753263048,NaN,1541.35194215974,226.185176993885,9.16159761143001,4.8260151395222,62.0712004619845,0.892403576672524,53.6998632653242,104.148781411837,High,Normal,Air,,Normal
71.7582058512156,1.04340937095642,1447.37589012889,237.047697293169,15.3035754033369,5.26076591974546,74.0795227835865,0.715298130696154,55.0034470519382,122.180487287489,High,Normal,Oil,Warning,ElectricalFailure
63.0028199209954,NaN,1504.31976592176,231.15289223595,10.2745679991759,4.51466254038415,66.8340693791139,0.88111208022525,41.3150199301166,NaN,Medium,Overload,,Warning,Normal
NaN,1.14118728605016,1493.2207853779,NaN,10.8540919901088,4.48918153635216,68.5486439770495,0.919752273819264,46.9996552242457,NaN,High,Normal,Air,OK,Normal
75.6765839461579,2.5642023890809,1246.23699555136,222.467724678131,10.3204806678881,4.91142923227228,80.2293570015456,0.709346181897949,64.5897265060553,116.746431826548,Low,Normal,Air,OK,MechanicalFailure
60.611539230462,NaN,1523.62882661873,228.791748103232,9.28665729757225,5.35887633741956,64.5892837013265,0.87191386438419,37.8283798018917,101.490235137267,Low,Overload,Oil,OK,Normal
69.0865825964742,2.46706013332119,1346.82344725442,234.012931224465,12.6649554910565,5.04785885433816,88.4794937282398,0.760861177094199,66.7961008000471,115.857623253692,Medium,Normal,Air,Warning,MechanicalFailure
66.9698673904186,1.2734203577852,1581.39012555666,230.33205167712,10.2666541212312,4.91803383284894,64.0977090949848,0.87905294111961,53.7393032200308,112.473833731869,Medium,Normal,Oil,Warning,Normal
75.6673056355792,NaN,1490.14426526674,227.047279634531,10.4444218222627,5.80823945616359,67.9039608989648,0.752902243104418,72.4428068311813,136.555309830376,High,Overload,Oil,,MechanicalFailure
70.534067051901,1.62153669529333,1568.15011293496,211.80040237648,15.2277969781291,5.14211467788754,71.8408536999584,0.680481398355491,48.6380986750594,110.448310564016,High,Idle,,OK,ElectricalFailure
60.7637456205648,0.607900381481426,1473.54027591837,230.29448972304,10.1616917378079,5.66564574324854,60.4208827342579,NaN,50.4715653671543,93.2134429143229,Low,Idle,Oil,,Normal
73.3895002934754,3.44295758285686,1288.99760908062,235.947022977709,11.3581123139369,5.99874715943567,79.7212508243306,0.757402332736884,59.8627701820341,122.225682732441,Low,Overload,Air,Warning,MechanicalFailure
72.4711688134823,2.15166095477967,1505.86057993256,222.78884990567,16.086806345262,4.55122866872818,70.7605380864101,0.759324677039351,58.915993743266,88.0277090397471,High,Idle,Air,Warning,ElectricalFailure
73.3326236481396,3.30590135175446,1412.08624213928,229.005959193813,12.2055699426677,5.8048603358855,83.371355235381,0.771472143557978,61.4895563955653,138.249687662054,High,Normal,Oil,Warning,
60.0866703359594,0.886423195304859,1565.92866025951,230.138123642664,9.71780051451927,4.89891265402273,66.3882467419459,0.948244950465095,NaN,109.840109674455,Low,Overload,Oil,OK,Normal
73.2331940929818,3.01479811265221,NaN,234.705041772,10.4034301879127,6.44727962454012,88.5524277743889,0.746317649686642,59.7927152697202,134.331008076482,Low,Idle,Oil,OK,MechanicalFailure
NaN,3.75628390423774,1364.86938340076,223.009729387549,10.2480946283922,5.93601066486065,NaN,0.718224158456595,67.2375528974767,145.067206905187,High,Overload,,Warning,MechanicalFailure
82.750550519327,2.33392357732216,1473.23849852441,232.394071787271,9.98312778276363,5.88007584537679,89.0181314962877,0.813569018011261,67.9436058159541,132.383626994906,High,Idle,Oil,,MechanicalFailure
68.5332491432395,1.65953100550673,1517.05351003112,224.677128251608,16.3145600288996,5.22720929583748,67.3918867470097,0.659002143398172,NaN,102.187674033527,High,Idle,Air,OK,ElectricalFailure
71.6879087082099,2.70718551346913,1537.09245993804,232.437318119454,10.1733476319301,6.48639413704147,80.6544051402256,0.744416347849156,61.8840144556814,114.918004373039,Medium,Overload,Oil,Warning,MechanicalFailure
62.7442681061704,1.21847685386104,1566.33699119038,216.110783556474,17.015076291729,5.23197120415247,71.1303871879762,0.70651938285136,59.1965415504617,127.738763590788,Low,,Air,Warning,ElectricalFailure
58.0777210983756,0.918208207567968,1554.60344368969,230.457240285573,10.9815257340377,4.60429162930705,60.2766861972331,0.91845908474341,40.1506339157295,99.2286784859429,Low,Idle,Oil,OK,Normal
64.6624841973486,1.15993092483703,1486.27336462453,226.722420226294,10.1320904617345,5.42790132715084,67.2683542371196,0.878438016032005,52.9694038792341,114.700067396036,Medium,Idle,Oil,Warning,Normal
64.2905683981064,1.86717644838817,1452.62661499642,223.230119930763,NaN,5.02876487629517,68.3843647386036,0.728830631709781,46.8199836851782,111.298792132432,Medium,Overload,Oil,,ElectricalFailure
63.501567385767,3.02805607759077,1460.86927437639,233.751210969526,10.6428901669242,6.25683263694279,83.0105723077367,0.765074550033666,65.6762148855387,113.330522496497,Low,,Air,OK,MechanicalFailure
NaN,NaN,NaN,237.209650294446,9.83501271950279,NaN,NaN,0.908072584370691,51.1350954464452,103.168433047595,High,Overload,Air,,Normal
NaN,1.78892099426355,1539.13689838277,210.616980381577,13.5010766806986,NaN,63.1660162767384,0.722514971813125,47.4450682894835,108.591718590934,Low,Normal,Air,Warning,ElectricalFailure
74.3514361686288,4.00653320626935,1250.67079415444,226.822104195008,12.0020549884901,6.50271989406739,84.1742128212866,0.723609989327971,NaN,NaN,Low,Normal,Oil,Warning,MechanicalFailure
66.6342765316223,1.556792367559,1687.6521015149,NaN,16.8585156850788,NaN,NaN,0.791315906751057,48.1938259503511,117.77110201178,Low,Normal,Oil,Warning,ElectricalFailure
68.1456305649813,1.42275613258627,1412.30078553766,212.683856161591,15.3104514793965,NaN,72.4899826586744,0.751546050259686,50.0115607014764,106.636018773179,High,Normal,Air,Warning,ElectricalFailure
80.870798766219,1.55769520039905,1510.37125743765,215.93234943395,16.8688298583803,NaN,69.595159048322,0.723201107137178,48.2521250803291,112.284622574918,High,,Air,OK,ElectricalFailure
70.8954530854631,2.94827050197142,1202.3109271659,235.189005121854,10.4020464535501,5.89682788495314,84.3757633472039,NaN,66.3457751137954,130.057070538408,Low,Overload,Air,OK,MechanicalFailure
72.7405607003935,1.61426578188701,1495.64289466621,221.427681021648,19.747304527674,4.97161822017612,66.472734331089,0.726639072156263,53.7984691090792,128.509729597426,Medium,Overload,Air,Warning,ElectricalFailure
83.4029891615287,2.15696066041992,1393.42264801243,NaN,12.6932786716443,6.46900585601305,79.0468997453018,0.74534065314034,67.582896377205,135.743775833657,High,Normal,Air,OK,MechanicalFailure
58.0201765028874,0.990883256904605,1715.29477716724,232.118863195093,10.1021430078574,5.61338080855461,63.2091844427779,0.924070346784511,45.9350950230935,108.18336191477,Medium,Overload,Oil,OK,Normal
73.2167710350817,1.901511551518,1539.58209157131,215.148996185909,15.9129142250314,5.66992689299421,70.5113444970539,0.705656620537699,61.3337508431272,85.6793360061337,Low,Idle,Air,OK,ElectricalFailure
73.0684371048414,3.41153403827317,1637.96365282085,222.153656215088,NaN,5.53959091242879,80.3832035746933,0.745551014720794,68.8836963583071,119.373384647417,Medium,Normal,Air,Warning,MechanicalFailure
67.1594093534988,1.62490593095311,1360.05382338652,236.96847215432,16.2576497517292,5.6186803195462,72.7235022062949,0.718732980535957,58.5519684772697,95.1367809662641,High,,Oil,OK,ElectricalFailure
78.0159579266496,3.3198693638403,1255.15050535634,229.881322138199,8.31253235260372,6.37420625428902,74.3304036807849,NaN,62.0569061438135,148.257079161737,High,Normal,Oil,Warning,MechanicalFailure
78.3463447181675,3.24185166131303,1426.50498005295,228.485770049723,11.292730402953,6.80738363838629,79.537906574416,0.759240917579166,67.4025456573087,134.275060809506,High,Normal,Oil,Warning,MechanicalFailure
61.3658692125003,1.10593505018531,1592.11695442037,230.563153705648,10.9700077327504,4.65113625979296,63.9097538367247,0.90683797369293,44.7782636070989,102.02741380089,High,Normal,,Warning,Normal
69.5846159962213,1.35359945267083,NaN,216.315390400086,15.658129303868,5.27091815382055,71.2115189050346,0.681552184130574,51.2027369291501,104.169088823097,High,Overload,Oil,Warning,ElectricalFailure
82.0754162501581,NaN,1351.80264765992,226.884645261463,11.8947390092599,6.48583696548389,76.5158198997582,0.728269485953368,70.2429788572573,NaN,High,Overload,Oil,Warning,MechanicalFailure
79.0009415644267,2.53056820313627,1455.74669115035,225.197536221455,10.7392179327334,NaN,79.0646278481104,0.707093707941952,64.6866388280356,132.844851358394,Low,Overload,Oil,Warning,MechanicalFailure
73.9502145746257,4.25059305885241,1496.57147991266,230.179586930623,11.1354242828199,5.82001972275159,80.1864962152199,NaN,51.7774894386738,148.457009910618,Low,Idle,Oil,Warning,MechanicalFailure
65.1174937276937,0.907982933160639,NaN,230.952319338713,10.0447844935309,NaN,66.9759292536932,0.85892904669307,48.1797573164036,NaN,Medium,Overload,Oil,OK,Normal
73.8334795678356,1.19758102148056,NaN,229.180655637324,16.4964501100616,5.51857259585106,69.7618976763046,0.729764156764469,62.0899190511196,105.576091194722,Medium,Idle,Air,Warning,ElectricalFailure
80.4868395009989,3.25434971175062,1520.31376538275,230.605253369518,11.4193280485615,6.75951684394779,79.4711716854105,NaN,56.7704138276665,137.061567823455,Medium,Overload,Oil,Warning,MechanicalFailure
56.6898906004222,1.25989335818657,1508.75497592301,NaN,10.751163906967,5.26513165366931,64.2345358918119,0.904588309690675,50.2598680843769,108.799313116422,Low,Normal,Oil,OK,Normal
68.1557701990459,3.09363007453358,1382.49379016956,233.413478523716,NaN,5.63146931622299,77.3372933583311,0.752917038223583,78.6009392319385,121.947896105899,Low,Normal,Oil,OK,MechanicalFailure
65.1537217996267,NaN,1427.26748896563,226.708076491375,9.43050830149217,4.38792872472827,65.7389497706501,0.909018867209288,NaN,NaN,High,Overload,Air,Warning,Normal
66.5855249649961,3.38618359802844,1310.95631333243,232.049585249195,13.1623282867302,5.17896708123833,77.5862443597704,0.759694267552918,68.8885772052843,120.8195735135,Low,Normal,,Warning,MechanicalFailure
72.4427805101618,1.56291980977533,1673.12746872138,227.370315638585,NaN,4.42144653278064,70.8472472206357,0.676974703578747,46.675365558978,117.170040977473,High,Normal,Oil,Warning,ElectricalFailure
70.1876600717481,2.8626703586962,1441.6550331164,230.18545366043,11.5464393957118,6.30420428069774,85.4168921273357,0.755695498295766,69.7672746265493,144.138058016288,,Idle,Air,,MechanicalFailure
71.5954402236147,1.82593334958312,1452.49551941105,219.314428384044,13.5705460636032,5.77164438882255,70.4668947790835,0.723346034483271,52.9869408325106,119.800343204225,High,Idle,Air,OK,ElectricalFailure
67.4377881713671,2.69353008317021,1159.56463545552,227.759703342873,10.9962120955501,5.94275500248623,77.1567460971291,0.757641070309284,57.257723672288,NaN,High,Idle,Oil,OK,MechanicalFailure
NaN,1.08410745636851,1390.79147653511,227.345739029533,10.0908565102389,5.03057608902127,63.4416355425942,NaN,NaN,110.957927307432,Low,Overload,Oil,Warning,Normal
77.6841532697554,1.93143235512011,1702.92288648872,211.711744753697,13.7196182455621,5.37738404620124,70.2992868991306,0.723082915395403,49.4515958262442,130.288084305788,Low,Idle,Air,Warning,ElectricalFailure
75.0837590382564,1.80953631416391,1564.32847461219,217.998971368356,18.7461009681885,5.49949599882103,73.1126267926029,0.726854111900423,NaN,91.6283111329263,Medium,Idle,Oil,OK,ElectricalFailure
62.5015692165847,1.0156162909613,1620.56326315293,226.48515373775,16.1676714958788,5.1890740303695,69.7148931972461,0.776561318565911,56.9454116523991,113.179052636694,High,Overload,Air,Warning,ElectricalFailure
67.3011051093823,0.926697053900857,1432.3185997621,231.422138400575,10.5828068931151,5.02148582286418,64.6012302496432,0.865730732410687,47.056502601319,93.2878430944469,High,Overload,Air,OK,Normal
62.5201421920187,NaN,1530.34391253228,NaN,8.62050644671047,5.1798279165825,67.8305919228574,0.891381157431137,49.6206177519117,84.5671087996666,Medium,Overload,Air,OK,Normal
64.3303602356516,1.81006038965724,1440.64351320794,210.095561304878,17.1623598993377,3.97146563703656,71.1062022693929,0.736923770991596,58.2619444560055,105.021032513264,Low,Idle,Air,Warning,ElectricalFailure
70.3762628125374,1.1782273524254,NaN,215.079269109404,16.0312831624938,NaN,NaN,0.643476731272224,51.6150952916021,109.91835382968,Medium,Overload,Oil,Warning,ElectricalFailure
NaN,1.13423445917208,1536.61706400342,226.573437420829,11.7021122364973,5.03183207792267,74.6304384913892,0.912558625778589,37.7688854141003,115.119497379969,Medium,Idle,Oil,Warning,Normal
68.1607451513737,1.58635136206878,1549.4453509574,227.242030366747,16.823010796975,4.07555790505196,67.785108734222,0.747967043019759,62.1558419423389,113.901671260831,Medium,Idle,Air,Warning,ElectricalFailure
66.0432907838597,1.24712627529291,1416.48966998533,226.047490665092,15.8417575761995,5.28713750781383,NaN,0.757127355561437,54.6462112558975,127.435011123483,High,Normal,Oil,,ElectricalFailure
62.1891843711144,1.18188243174239,1521.35940242448,222.031039315639,14.8657621191581,5.0416730454982,72.550202638074,0.660392897291012,62.0736488034975,111.14844477757,Low,Overload,Air,Warning,ElectricalFailure
64.5622308683849,NaN,1666.04856299982,241.055681168451,19.2430053772904,4.90492998426374,65.6433886200901,0.78035516221731,51.7533841239298,124.847969030479,Low,Overload,Air,Warning,ElectricalFailure
NaN,0.858954022141587,1593.47603725212,231.183206884008,10.7617838530855,5.30697192439108,62.5386218659257,0.89555764460009,55.4756398557161,103.482618872467,Low,Normal,Air,OK,Normal
65.2523868159601,0.974865641184678,1513.41795178108,226.827683106789,9.52720624551794,4.4851014586224,68.3658450402426,0.87408787987275,58.6160904122302,106.953185294014,High,Idle,Air,OK,Normal
61.694244196142,0.595566047635759,1413.87189814571,226.252625298044,10.2846775795711,4.67449602025073,NaN,0.905115056626647,44.8694938700101,98.4296226182252,High,,,,Normal
55.1440814098367,0.944449074871307,1550.46323700264,230.441803528359,9.8125178864972,4.69829496537457,59.5445104576517,0.871426304912244,42.9358777396083,83.4461305320229,Low,,Oil,Warning,Normal
58.7242867328209,1.10561177310999,1475.12820360951,230.061974084505,10.4858891017437,5.10245278879309,61.400393087189,0.90102811725958,NaN,NaN,Low,Idle,Air,OK,Normal
69.81823895755,1.95230458672469,1357.11317050746,224.541675945989,15.3193198448313,5.16396626575089,66.743661534531,NaN,52.935753622178,110.400257575068,High,Overload,Air,Warning,ElectricalFailure
75.8388334494693,2.64698712156772,1353.61033548319,233.045217315825,10.5954305323997,5.61097228960884,74.2014888206165,0.729872015286767,64.6419605873983,124.46729831388,Low,Overload,Oil,Warning,MechanicalFailure
77.8219417318314,1.6566110123965,1269.01490268375,232.349159442704,10.7305575058505,6.59127145610364,75.8292424583656,0.80078257851679,57.303442798669,144.200065430702,,,Air,Warning,MechanicalFailure
72.2283734924862,1.49303691960268,1407.83144564449,221.047760349066,14.5698998434942,5.6337679684195,69.7903209348959,0.689145420525005,54.1163298649228,92.6721789610934,Medium,Idle,Oil,OK,ElectricalFailure
NaN,0.63778478395559,NaN,NaN,8.68500785991091,NaN,62.0364320648485,0.925173460778353,52.6532108228276,94.6172483719784,Low,Overload,Air,Warning,Normal
NaN,0.877850666155328,1627.88604482239,230.419830921182,9.94297049712738,4.91915735154231,68.4290817514621,0.944019862421204,53.7552509861511,119.048161811115,Low,Idle,Air,OK,Normal
NaN,NaN,1384.76224835165,226.137735756196,11.2905056982776,6.19055445421752,79.6986954868609,0.736500088166084,68.0205672407705,122.658542018321,Medium,Overload,Oil,OK,MechanicalFailure
71.351850269389,1.59277130527227,1478.45517699778,223.714412711226,14.8555637542199,5.03259794243756,70.9398988549366,0.698793675031565,51.3638187284112,116.73552176678,High,Idle,Oil,OK,ElectricalFailure
76.5116634728336,3.22637792144869,NaN,228.500466495634,11.7003269346528,NaN,79.5546793979194,0.7097882773135,59.0062183316418,111.610873034304,High,Idle,Oil,Warning,MechanicalFailure
65.0905100934173,0.834035311876556,1537.51167927954,230.436425212252,10.3752568933381,5.09475689457474,62.3951191209835,NaN,51.7027533161476,101.627036398889,Low,Normal,Oil,,Normal
71.0530214512622,1.41263524347313,1392.22513299558,210.372257370879,15.0740478524889,4.75838099768689,71.3005652609966,0.731545951274715,50.1851251687159,112.038631165178,Medium,Idle,Oil,OK,ElectricalFailure
64.0548545076932,1.31694868102845,1543.13964578037,232.778484697641,NaN,4.58632435021981,67.3759563756431,0.952990269116268,48.3201632599425,101.212402734741,Medium,,Air,Warning,Normal
67.3505161442141,1.5534005983182,1490.6271629891,209.926491141258,NaN,5.16848717209777,74.8258642863685,0.765804449742341,NaN,107.903157652176,,Idle,Oil,Warning,ElectricalFailure
64.6107257072377,2.85685128877,1496.61442218319,228.854278501003,9.43422116411419,NaN,84.7470609723939,0.742773538411384,67.9917240978426,127.224820729496,High,Overload,Air,Warning,MechanicalFailure
67.1546802636956,0.962066297552182,1213.07861647351,203.533663119497,15.8129332545007,5.11619245078585,66.6271920653392,0.674685637681354,47.1502854768072,132.134371504474,Low,Idle,,OK,ElectricalFailure
NaN,1.15353686160406,1564.66137967399,215.544405172334,15.4196338276577,5.19743432701333,67.8218673250112,0.627819229175563,59.270516308877,105.037058117043,Medium,Normal,Oil,,ElectricalFailure
73.306188281288,3.54321583083532,1349.76386554293,225.036905554015,12.198088980142,5.29522063149882,75.6349265802591,0.729202516392448,55.0512167230037,120.075158019128,Low,Normal,Air,Warning,MechanicalFailure
63.3009236862638,0.731283981448305,1524.25336156064,227.422987128696,11.709682893657,5.71273168759242,64.8983615124303,0.904435010453686,50.5216456134402,86.1450925301519,Low,Overload,Oil,OK,Normal
59.0316028279708,1.12901330707264,1503.19717309725,NaN,10.4588549029319,5.55747494853673,63.0340760635317,0.905719672487492,57.0974910755014,84.9506121957094,Medium,Idle,Air,Warning,Normal
60.6304947339705,1.11719657790167,1466.22718018276,230.542762259349,8.91416983416529,5.49461892455036,61.9360578041296,0.898923976774559,48.6496459573828,92.8584420940482,Low,Idle,,OK,Normal
59.3540710440205,0.749413929527294,1505.9715442956,228.807438580994,10.3165087138087,4.66909241691785,NaN,0.885245737514053,58.4450478657684,89.8925406399317,High,Idle,Air,Warning,Normal
58.215661383809,0.884050066100275,NaN,228.625271445051,9.43752994467416,5.37023726063758,59.2327932271339,NaN,60.1684834483649,87.9711857598026,High,Idle,,Warning,Normal
